caseid,task,user,time:timestamp,start:timestamp,role,ac_index,rl_index
922,T,DEF-000001,2020-09-04 19:50:49.985,2020-09-04 19:43:08.508,Role 2,24.0,2.0
923,A,ABC-000001,2020-09-04 14:47:50.366,2020-09-04 14:12:03.612,Role 5,1.0,5.0
923,B,ABC-000001,2020-09-04 15:20:25.530,2020-09-04 14:56:31.057,Role 5,3.0,5.0
923,E,ABC-000001,2020-09-04 17:04:45.843,2020-09-04 16:54:48.053,Role 5,9.0,5.0
923,F,ABC-000001,2020-09-04 17:08:23.489,2020-09-04 17:04:45.843,Role 5,10.0,5.0
923,C,ABC-000001,2020-09-04 17:12:07.197,2020-09-04 17:08:23.489,Role 5,5.0,5.0
923,D,ABC-000001,2020-09-04 17:27:51.476,2020-09-04 17:12:07.197,Role 5,7.0,5.0
923,H,ABC-000001,2020-09-04 17:39:05.842,2020-09-04 17:27:51.476,Role 5,12.0,5.0
923,G,ABC-000001,2020-09-04 17:43:46.255,2020-09-04 17:39:05.842,Role 5,11.0,5.0
923,I,ABC-000001,2020-09-04 18:44:49.010,2020-09-04 18:43:49.010,Role 5,13.0,5.0
923,J,ABC-000001,2020-09-04 20:11:51.680,2020-09-04 19:38:20.689,Role 5,14.0,5.0
923,K,ABC-000001,2020-09-04 20:40:35.027,2020-09-04 20:40:33.027,Role 5,15.0,5.0
923,M,ABC-000001,2020-09-04 20:56:24.136,2020-09-04 20:49:03.817,Role 5,17.0,5.0
923,U,GHI-000003,2020-09-04 21:03:07.807,2020-09-04 20:56:24.136,Role 1,25.0,1.0
923,L,ABC-000001,2020-09-04 21:03:53.325,2020-09-04 20:56:24.136,Role 5,16.0,5.0
923,V,GHI-000001,2020-09-04 22:21:21.087,2020-09-04 21:03:07.807,Role 1,26.0,1.0
923,N,ABC-000001,2020-09-04 21:10:55.681,2020-09-04 21:03:53.325,Role 5,18.0,5.0
923,Y,JKL-000001,2020-09-04 21:20:48.410,2020-09-04 21:10:55.681,Role 4,28.0,4.0
923,Z,JKL-000001,2020-09-04 21:26:06.976,2020-09-04 21:20:48.410,Role 4,29.0,4.0
923,AA,JKL-000001,2020-09-04 22:01:44.646,2020-09-04 21:56:49.902,Role 4,2.0,4.0
923,X,GHI-000002,2020-09-04 23:11:55.973,2020-09-04 22:21:21.087,Role 1,27.0,1.0
923,R,DEF-000001,2020-09-05 09:14:45.757,2020-09-04 23:11:55.973,Role 2,22.0,2.0
923,S,DEF-000003,2020-09-05 09:15:32.681,2020-09-05 09:14:45.757,Role 2,23.0,2.0
923,T,DEF-000002,2020-09-05 09:20:31.086,2020-09-05 09:15:32.681,Role 2,24.0,2.0
924,A,ABC-000001,2020-09-04 14:54:31.057,2020-09-04 14:52:10.777,Role 5,1.0,5.0
924,B,ABC-000001,2020-09-04 16:20:01.254,2020-09-04 16:13:48.024,Role 5,3.0,5.0
924,E,ABC-000001,2020-09-04 18:04:42.412,2020-09-04 18:04:11.613,Role 5,9.0,5.0
924,F,ABC-000001,2020-09-04 18:04:55.422,2020-09-04 18:04:42.412,Role 5,10.0,5.0
924,C,ABC-000001,2020-09-04 18:07:14.291,2020-09-04 18:04:55.422,Role 5,5.0,5.0
924,D,ABC-000001,2020-09-04 18:07:38.997,2020-09-04 18:07:14.291,Role 5,7.0,5.0
924,H,ABC-000001,2020-09-04 18:28:23.284,2020-09-04 18:07:38.997,Role 5,12.0,5.0
924,G,ABC-000001,2020-09-04 18:34:59.797,2020-09-04 18:28:23.284,Role 5,11.0,5.0
924,I,ABC-000001,2020-09-04 20:12:51.680,2020-09-04 20:11:51.680,Role 5,13.0,5.0
924,J,ABC-000001,2020-09-04 20:43:56.950,2020-09-04 20:40:35.027,Role 5,14.0,5.0
924,K,ABC-000001,2020-09-04 21:10:57.681,2020-09-04 21:10:55.681,Role 5,15.0,5.0
924,O,ABC-000001,2020-09-04 21:13:03.112,2020-09-04 21:10:57.681,Role 5,19.0,5.0
924,N,ABC-000001,2020-09-04 21:22:30.000,2020-09-04 21:13:03.112,Role 5,18.0,5.0
924,BB,MNO-000001,2020-09-04 21:27:53.380,2020-09-04 21:13:03.112,Role 3,4.0,3.0
924,Y,JKL-000001,2020-09-04 21:56:49.902,2020-09-04 21:26:06.976,Role 4,28.0,4.0
924,CC,MNO-000002,2020-09-04 22:48:28.831,2020-09-04 21:27:53.380,Role 3,6.0,3.0
924,Z,JKL-000001,2020-09-05 00:57:52.975,2020-09-04 22:01:44.646,Role 4,29.0,4.0
924,DD,MNO-000001,2020-09-04 22:58:40.651,2020-09-04 22:48:28.831,Role 3,8.0,3.0
924,AA,JKL-000003,2020-09-05 01:07:03.761,2020-09-05 00:57:52.975,Role 4,2.0,4.0
924,R,DEF-000002,2020-09-05 02:32:10.662,2020-09-05 02:03:19.393,Role 2,22.0,2.0
924,S,DEF-000002,2020-09-05 03:11:09.763,2020-09-05 03:00:24.504,Role 2,23.0,2.0
924,T,DEF-000002,2020-09-05 03:34:47.397,2020-09-05 03:21:15.846,Role 2,24.0,2.0
925,A,ABC-000001,2020-09-04 18:43:49.010,2020-09-04 18:36:03.797,Role 5,1.0,5.0
925,B,ABC-000001,2020-09-04 19:38:20.689,2020-09-04 19:05:22.953,Role 5,3.0,5.0
925,E,ABC-000001,2020-09-04 20:15:54.379,2020-09-04 20:12:53.680,Role 5,9.0,5.0
925,F,ABC-000001,2020-09-04 20:17:44.969,2020-09-04 20:15:54.379,Role 5,10.0,5.0
925,C,ABC-000001,2020-09-04 20:22:02.175,2020-09-04 20:17:44.969,Role 5,5.0,5.0
925,D,ABC-000001,2020-09-04 20:22:32.049,2020-09-04 20:22:02.175,Role 5,7.0,5.0
925,H,ABC-000001,2020-09-04 20:23:44.033,2020-09-04 20:22:32.049,Role 5,12.0,5.0
925,G,ABC-000001,2020-09-04 20:40:33.027,2020-09-04 20:23:44.033,Role 5,11.0,5.0
925,I,ABC-000001,2020-09-04 21:56:32.221,2020-09-04 21:55:32.221,Role 5,13.0,5.0
925,J,ABC-000001,2020-09-04 22:16:27.413,2020-09-04 21:56:32.221,Role 5,14.0,5.0
925,K,ABC-000001,2020-09-04 22:16:29.413,2020-09-04 22:16:27.413,Role 5,15.0,5.0
925,O,ABC-000001,2020-09-04 22:38:51.828,2020-09-04 22:16:29.413,Role 5,19.0,5.0
925,BB,MNO-000003,2020-09-04 22:51:18.544,2020-09-04 22:38:51.828,Role 3,4.0,3.0
925,CC,MNO-000002,2020-09-05 00:23:46.200,2020-09-04 22:51:18.544,Role 3,6.0,3.0
925,DD,MNO-000003,2020-09-05 00:55:31.537,2020-09-05 00:23:46.200,Role 3,8.0,3.0
925,R,DEF-000003,2020-09-05 01:33:54.952,2020-09-05 00:55:31.537,Role 2,22.0,2.0
925,S,DEF-000002,2020-09-05 02:50:51.454,2020-09-05 02:32:10.662,Role 2,23.0,2.0
925,T,DEF-000002,2020-09-05 03:14:46.135,2020-09-05 03:11:09.763,Role 2,24.0,2.0
925,I,ABC-000001,2020-09-05 03:15:46.135,2020-09-05 03:14:46.135,Role 5,13.0,5.0
925,J,ABC-000001,2020-09-05 03:59:34.000,2020-09-05 03:15:46.135,Role 5,14.0,5.0
925,K,ABC-000001,2020-09-05 04:00:36.000,2020-09-05 04:00:34.000,Role 5,15.0,5.0
925,O,ABC-000001,2020-09-05 04:28:29.389,2020-09-05 04:00:48.387,Role 5,19.0,5.0
925,M,ABC-000001,2020-09-05 04:37:27.223,2020-09-05 04:28:29.389,Role 5,17.0,5.0
925,BB,MNO-000001,2020-09-05 04:38:03.619,2020-09-05 04:28:29.389,Role 3,4.0,3.0
925,U,GHI-000003,2020-09-05 04:43:07.311,2020-09-05 04:37:27.223,Role 1,25.0,1.0
925,CC,MNO-000002,2020-09-05 12:29:47.344,2020-09-05 04:38:03.619,Role 3,6.0,3.0
925,V,GHI-000001,2020-09-05 06:29:04.431,2020-09-05 04:43:07.311,Role 1,26.0,1.0
925,X,GHI-000002,2020-09-05 06:43:37.710,2020-09-05 06:29:04.431,Role 1,27.0,1.0
925,DD,MNO-000003,2020-09-05 12:37:04.089,2020-09-05 12:29:47.344,Role 3,8.0,3.0
925,R,DEF-000001,2020-09-05 13:08:20.198,2020-09-05 12:37:04.089,Role 2,22.0,2.0
925,S,DEF-000003,2020-09-05 13:31:52.849,2020-09-05 13:08:20.198,Role 2,23.0,2.0
925,T,DEF-000002,2020-09-05 13:36:56.060,2020-09-05 13:31:52.849,Role 2,24.0,2.0
925,I,ABC-000001,2020-09-05 13:37:56.060,2020-09-05 13:36:56.060,Role 5,13.0,5.0
925,J,ABC-000001,2020-09-05 13:43:13.276,2020-09-05 13:37:56.060,Role 5,14.0,5.0
925,K,ABC-000001,2020-09-05 13:43:15.276,2020-09-05 13:43:13.276,Role 5,15.0,5.0
925,L,ABC-000001,2020-09-05 13:46:18.318,2020-09-05 13:43:15.276,Role 5,16.0,5.0
926,A,ABC-000001,2020-09-07 11:20:04.138,2020-09-07 11:09:20.635,Role 5,1.0,5.0
926,B,ABC-000001,2020-09-07 11:37:54.837,2020-09-07 11:20:04.138,Role 5,3.0,5.0
926,E,ABC-000001,2020-09-07 11:39:12.647,2020-09-07 11:37:54.837,Role 5,9.0,5.0
926,F,ABC-000001,2020-09-07 11:42:39.026,2020-09-07 11:39:12.647,Role 5,10.0,5.0
926,C,ABC-000001,2020-09-07 11:44:48.806,2020-09-07 11:42:39.026,Role 5,5.0,5.0
926,D,ABC-000001,2020-09-07 11:53:18.411,2020-09-07 11:44:48.806,Role 5,7.0,5.0
926,H,ABC-000001,2020-09-07 12:11:11.719,2020-09-07 11:53:18.411,Role 5,12.0,5.0
926,G,ABC-000001,2020-09-07 12:20:16.252,2020-09-07 12:11:11.719,Role 5,11.0,5.0
926,I,ABC-000001,2020-09-07 12:59:46.072,2020-09-07 12:58:46.072,Role 5,13.0,5.0
926,J,ABC-000001,2020-09-07 14:48:23.981,2020-09-07 14:36:22.314,Role 5,14.0,5.0
926,K,ABC-000001,2020-09-07 16:13:51.562,2020-09-07 16:13:49.562,Role 5,15.0,5.0
926,M,ABC-000001,2020-09-07 17:06:31.925,2020-09-07 17:03:42.606,Role 5,17.0,5.0
926,U,GHI-000003,2020-09-07 17:10:04.833,2020-09-07 17:06:31.925,Role 1,25.0,1.0
926,V,GHI-000001,2020-09-07 17:10:51.784,2020-09-07 17:10:04.833,Role 1,26.0,1.0
926,X,GHI-000002,2020-09-07 17:41:46.706,2020-09-07 17:10:51.784,Role 1,27.0,1.0
926,R,DEF-000001,2020-09-07 18:45:09.089,2020-09-07 17:41:46.706,Role 2,22.0,2.0
926,S,DEF-000003,2020-09-07 18:49:11.107,2020-09-07 18:45:09.089,Role 2,23.0,2.0
926,T,DEF-000002,2020-09-07 18:53:57.444,2020-09-07 18:49:11.107,Role 2,24.0,2.0
927,A,ABC-000001,2020-09-07 12:31:15.221,2020-09-07 12:20:16.252,Role 5,1.0,5.0
927,B,ABC-000001,2020-09-07 12:58:46.072,2020-09-07 12:55:31.915,Role 5,3.0,5.0
927,E,ABC-000001,2020-09-07 13:32:02.120,2020-09-07 13:10:56.451,Role 5,9.0,5.0
927,F,ABC-000001,2020-09-07 13:32:23.858,2020-09-07 13:32:02.120,Role 5,10.0,5.0
927,C,ABC-000001,2020-09-07 13:37:25.446,2020-09-07 13:32:23.858,Role 5,5.0,5.0
927,D,ABC-000001,2020-09-07 14:20:37.426,2020-09-07 13:37:25.446,Role 5,7.0,5.0
927,H,ABC-000001,2020-09-07 14:33:41.603,2020-09-07 14:20:37.426,Role 5,12.0,5.0
927,G,ABC-000001,2020-09-07 14:36:22.314,2020-09-07 14:33:41.603,Role 5,11.0,5.0
927,I,ABC-000001,2020-09-07 16:14:51.562,2020-09-07 16:13:51.562,Role 5,13.0,5.0
927,J,ABC-000001,2020-09-07 17:07:49.374,2020-09-07 17:06:31.925,Role 5,14.0,5.0
927,K,ABC-000001,2020-09-07 19:55:57.982,2020-09-07 19:55:55.982,Role 5,15.0,5.0
927,O,ABC-000001,2020-09-07 20:55:03.060,2020-09-07 20:54:58.171,Role 5,19.0,5.0
927,BB,MNO-000001,2020-09-07 20:59:04.831,2020-09-07 20:55:03.060,Role 3,4.0,3.0
927,M,ABC-000001,2020-09-07 21:02:14.343,2020-09-07 20:55:03.060,Role 5,17.0,5.0
927,CC,MNO-000002,2020-09-07 21:27:18.834,2020-09-07 20:59:04.831,Role 3,6.0,3.0
927,U,GHI-000003,2020-09-07 21:07:21.901,2020-09-07 21:02:14.343,Role 1,25.0,1.0
927,N,ABC-000001,2020-09-07 21:05:14.303,2020-09-07 21:02:14.343,Role 5,18.0,5.0
927,Y,JKL-000002,2020-09-07 21:07:12.186,2020-09-07 21:05:14.303,Role 4,28.0,4.0
927,Z,JKL-000001,2020-09-07 22:38:23.880,2020-09-07 21:07:12.186,Role 4,29.0,4.0
927,V,GHI-000001,2020-09-07 22:09:23.475,2020-09-07 21:07:21.901,Role 1,26.0,1.0
927,DD,MNO-000003,2020-09-07 21:35:47.915,2020-09-07 21:27:18.834,Role 3,8.0,3.0
927,X,GHI-000002,2020-09-07 22:15:19.490,2020-09-07 22:09:23.475,Role 1,27.0,1.0
927,AA,JKL-000003,2020-09-07 22:47:03.191,2020-09-07 22:38:23.880,Role 4,2.0,4.0
927,R,DEF-000001,2020-09-08 00:39:04.243,2020-09-07 22:47:03.191,Role 2,22.0,2.0
927,S,DEF-000002,2020-09-08 00:52:27.377,2020-09-08 00:39:04.243,Role 2,23.0,2.0
927,T,DEF-000001,2020-09-08 01:00:13.203,2020-09-08 00:52:27.377,Role 2,24.0,2.0
928,A,ABC-000001,2020-09-07 12:55:31.915,2020-09-07 12:31:15.221,Role 5,1.0,5.0
928,B,ABC-000001,2020-09-07 13:10:56.451,2020-09-07 12:59:46.072,Role 5,3.0,5.0
928,E,ABC-000001,2020-09-07 15:00:39.267,2020-09-07 14:48:23.981,Role 5,9.0,5.0
928,F,ABC-000001,2020-09-07 15:00:59.237,2020-09-07 15:00:39.267,Role 5,10.0,5.0
928,C,ABC-000001,2020-09-07 15:06:19.556,2020-09-07 15:00:59.237,Role 5,5.0,5.0
928,D,ABC-000001,2020-09-07 15:12:16.577,2020-09-07 15:06:19.556,Role 5,7.0,5.0
928,H,ABC-000001,2020-09-07 15:21:18.383,2020-09-07 15:12:16.577,Role 5,12.0,5.0
928,G,ABC-000001,2020-09-07 15:33:17.883,2020-09-07 15:21:18.383,Role 5,11.0,5.0
928,I,ABC-000001,2020-09-07 17:01:32.599,2020-09-07 17:00:32.599,Role 5,13.0,5.0
928,J,ABC-000001,2020-09-07 18:28:36.548,2020-09-07 18:22:51.480,Role 5,14.0,5.0
928,K,ABC-000001,2020-09-07 20:49:08.030,2020-09-07 20:49:06.030,Role 5,15.0,5.0
928,L,ABC-000001,2020-09-07 22:10:56.779,2020-09-07 21:48:08.632,Role 5,16.0,5.0
929,A,ABC-000001,2020-09-07 15:34:07.824,2020-09-07 15:33:17.883,Role 5,1.0,5.0
929,B,ABC-000001,2020-09-07 16:22:31.194,2020-09-07 16:14:51.562,Role 5,3.0,5.0
929,E,ABC-000001,2020-09-07 17:11:50.246,2020-09-07 17:07:49.374,Role 5,9.0,5.0
929,F,ABC-000001,2020-09-07 17:15:34.648,2020-09-07 17:11:50.246,Role 5,10.0,5.0
929,C,ABC-000001,2020-09-07 17:17:53.823,2020-09-07 17:15:34.648,Role 5,5.0,5.0
929,D,ABC-000001,2020-09-07 17:27:08.982,2020-09-07 17:17:53.823,Role 5,7.0,5.0
929,H,ABC-000001,2020-09-07 17:48:02.892,2020-09-07 17:27:08.982,Role 5,12.0,5.0
929,G,ABC-000001,2020-09-07 17:50:39.995,2020-09-07 17:48:02.892,Role 5,11.0,5.0
929,I,ABC-000001,2020-09-07 20:34:47.693,2020-09-07 20:33:47.693,Role 5,13.0,5.0
929,J,ABC-000001,2020-09-08 04:16:20.655,2020-09-07 21:30:16.591,Role 5,14.0,5.0
929,P,ABC-000001,2020-09-07 23:12:08.301,2020-09-07 23:01:51.692,Role 5,20.0,5.0
929,Q,DEF-000003,2020-09-08 01:10:13.543,2020-09-07 23:12:08.301,Role 2,21.0,2.0
929,R,DEF-000002,2020-09-08 01:19:01.350,2020-09-08 01:10:13.543,Role 2,22.0,2.0
929,S,DEF-000001,2020-09-08 01:23:14.523,2020-09-08 01:19:01.350,Role 2,23.0,2.0
929,T,DEF-000003,2020-09-08 01:27:44.601,2020-09-08 01:23:14.523,Role 2,24.0,2.0
929,I,ABC-000001,2020-09-08 03:32:33.457,2020-09-08 03:31:33.457,Role 5,13.0,5.0
929,J,ABC-000001,2020-09-08 04:16:20.655,2020-09-08 04:12:22.820,Role 5,14.0,5.0
929,K,ABC-000001,2020-09-08 05:00:18.638,2020-09-08 05:00:16.638,Role 5,15.0,5.0
929,M,ABC-000001,2020-09-08 05:23:02.767,2020-09-08 05:22:30.587,Role 5,17.0,5.0
929,L,ABC-000001,2020-09-08 05:41:01.521,2020-09-08 05:23:02.767,Role 5,16.0,5.0
929,U,GHI-000003,2020-09-08 05:41:39.543,2020-09-08 05:23:02.767,Role 1,25.0,1.0
929,N,ABC-000001,2020-09-08 05:53:03.272,2020-09-08 05:41:01.521,Role 5,18.0,5.0
929,V,GHI-000001,2020-09-08 08:33:21.674,2020-09-08 05:41:39.543,Role 1,26.0,1.0
929,Y,JKL-000002,2020-09-08 06:16:17.965,2020-09-08 05:53:03.272,Role 4,28.0,4.0
929,Z,JKL-000001,2020-09-08 07:42:27.379,2020-09-08 06:16:17.965,Role 4,29.0,4.0
929,AA,JKL-000003,2020-09-08 07:48:40.406,2020-09-08 07:42:27.379,Role 4,2.0,4.0
929,X,GHI-000003,2020-09-08 08:35:55.764,2020-09-08 08:33:21.674,Role 1,27.0,1.0
929,R,DEF-000001,2020-09-08 09:32:30.213,2020-09-08 08:35:55.764,Role 2,22.0,2.0
929,S,DEF-000002,2020-09-08 09:37:54.269,2020-09-08 09:32:30.213,Role 2,23.0,2.0
929,T,DEF-000003,2020-09-08 09:40:02.364,2020-09-08 09:37:54.269,Role 2,24.0,2.0
930,A,ABC-000001,2020-09-07 15:39:18.814,2020-09-07 15:34:07.824,Role 5,1.0,5.0
930,B,ABC-000001,2020-09-07 17:00:32.599,2020-09-07 16:22:31.194,Role 5,3.0,5.0
930,E,ABC-000001,2020-09-07 18:08:59.605,2020-09-07 17:50:39.995,Role 5,9.0,5.0
930,F,ABC-000001,2020-09-07 18:11:30.945,2020-09-07 18:08:59.605,Role 5,10.0,5.0
930,C,ABC-000001,2020-09-07 18:13:42.995,2020-09-07 18:11:30.945,Role 5,5.0,5.0
930,D,ABC-000001,2020-09-07 18:15:56.703,2020-09-07 18:13:42.995,Role 5,7.0,5.0
930,H,ABC-000001,2020-09-07 18:20:11.657,2020-09-07 18:15:56.703,Role 5,12.0,5.0
930,G,ABC-000001,2020-09-07 18:22:51.480,2020-09-07 18:20:11.657,Role 5,11.0,5.0
930,I,ABC-000001,2020-09-07 20:53:58.171,2020-09-07 20:52:58.171,Role 5,13.0,5.0
930,J,ABC-000001,2020-09-08 07:22:25.573,2020-09-07 22:14:02.709,Role 5,14.0,5.0
930,P,ABC-000001,2020-09-08 03:02:45.427,2020-09-08 02:36:04.686,Role 5,20.0,5.0
930,Q,DEF-000002,2020-09-08 03:47:45.569,2020-09-08 03:02:45.427,Role 2,21.0,2.0
930,R,DEF-000001,2020-09-08 06:16:06.819,2020-09-08 03:47:45.569,Role 2,22.0,2.0
930,S,DEF-000003,2020-09-08 06:50:11.955,2020-09-08 06:16:06.819,Role 2,23.0,2.0
930,T,DEF-000003,2020-09-08 06:56:52.195,2020-09-08 06:50:11.955,Role 2,24.0,2.0
930,I,ABC-000001,2020-09-08 07:14:45.650,2020-09-08 07:13:45.650,Role 5,13.0,5.0
930,J,ABC-000001,2020-09-08 07:22:25.573,2020-09-08 07:14:45.650,Role 5,14.0,5.0
930,K,ABC-000001,2020-09-08 07:22:27.573,2020-09-08 07:22:25.573,Role 5,15.0,5.0
930,M,ABC-000001,2020-09-08 07:27:10.158,2020-09-08 07:22:27.573,Role 5,17.0,5.0
930,U,GHI-000003,2020-09-08 07:37:58.059,2020-09-08 07:27:10.158,Role 1,25.0,1.0
930,V,GHI-000002,2020-09-08 08:44:27.888,2020-09-08 07:37:58.059,Role 1,26.0,1.0
930,X,GHI-000001,2020-09-08 09:00:17.180,2020-09-08 08:44:27.888,Role 1,27.0,1.0
930,R,DEF-000003,2020-09-08 09:36:21.623,2020-09-08 09:00:17.180,Role 2,22.0,2.0
930,S,DEF-000001,2020-09-08 09:38:07.983,2020-09-08 09:36:21.623,Role 2,23.0,2.0
930,T,DEF-000002,2020-09-08 09:38:21.789,2020-09-08 09:38:07.983,Role 2,24.0,2.0
931,A,ABC-000001,2020-09-07 15:46:16.618,2020-09-07 15:39:18.814,Role 5,1.0,5.0
931,B,ABC-000001,2020-09-07 17:03:37.461,2020-09-07 17:01:32.599,Role 5,3.0,5.0
931,E,ABC-000001,2020-09-07 18:50:07.791,2020-09-07 18:28:36.548,Role 5,9.0,5.0
931,F,ABC-000001,2020-09-07 18:50:16.523,2020-09-07 18:50:07.791,Role 5,10.0,5.0
931,C,ABC-000001,2020-09-07 18:59:58.624,2020-09-07 18:50:16.523,Role 5,5.0,5.0
931,D,ABC-000001,2020-09-07 19:11:06.569,2020-09-07 18:59:58.624,Role 5,7.0,5.0
931,H,ABC-000001,2020-09-07 19:12:08.914,2020-09-07 19:11:06.569,Role 5,12.0,5.0
931,G,ABC-000001,2020-09-07 19:26:18.037,2020-09-07 19:12:08.914,Role 5,11.0,5.0
931,I,ABC-000001,2020-09-07 20:54:58.171,2020-09-07 20:53:58.171,Role 5,13.0,5.0
931,J,ABC-000001,2020-09-07 22:42:22.719,2020-09-07 22:21:18.016,Role 5,14.0,5.0
931,K,ABC-000001,2020-09-08 03:29:31.457,2020-09-08 03:29:29.457,Role 5,15.0,5.0
931,O,ABC-000001,2020-09-08 03:44:41.071,2020-09-08 03:34:33.457,Role 5,19.0,5.0
931,BB,MNO-000001,2020-09-08 04:00:48.951,2020-09-08 03:44:41.071,Role 3,4.0,3.0
931,CC,MNO-000003,2020-09-08 04:16:08.323,2020-09-08 04:00:48.951,Role 3,6.0,3.0
931,DD,MNO-000002,2020-09-08 04:24:42.437,2020-09-08 04:16:08.323,Role 3,8.0,3.0
931,R,DEF-000003,2020-09-08 04:31:59.770,2020-09-08 04:24:42.437,Role 2,22.0,2.0
931,S,DEF-000002,2020-09-08 04:39:17.470,2020-09-08 04:31:59.770,Role 2,23.0,2.0
931,T,DEF-000003,2020-09-08 04:40:43.888,2020-09-08 04:39:17.470,Role 2,24.0,2.0
931,I,ABC-000001,2020-09-08 05:01:18.638,2020-09-08 05:00:18.638,Role 5,13.0,5.0
931,J,ABC-000001,2020-09-08 06:25:04.502,2020-09-08 05:53:03.272,Role 5,14.0,5.0
931,K,ABC-000001,2020-09-08 06:38:56.562,2020-09-08 06:38:54.562,Role 5,15.0,5.0
931,L,ABC-000001,2020-09-08 07:12:32.568,2020-09-08 07:05:39.007,Role 5,16.0,5.0
931,N,ABC-000001,2020-09-08 07:13:45.650,2020-09-08 07:12:32.568,Role 5,18.0,5.0
931,Y,JKL-000003,2020-09-08 07:13:45.802,2020-09-08 07:13:45.650,Role 4,28.0,4.0
931,Z,JKL-000002,2020-09-08 10:57:49.954,2020-09-08 07:13:45.802,Role 4,29.0,4.0
931,AA,JKL-000001,2020-09-08 11:19:02.589,2020-09-08 10:57:49.954,Role 4,2.0,4.0
931,R,DEF-000001,2020-09-08 11:30:14.659,2020-09-08 11:19:02.589,Role 2,22.0,2.0
931,S,DEF-000002,2020-09-08 11:39:09.258,2020-09-08 11:30:14.659,Role 2,23.0,2.0
931,T,DEF-000003,2020-09-08 11:39:28.475,2020-09-08 11:39:09.258,Role 2,24.0,2.0
932,A,ABC-000001,2020-09-07 16:13:49.562,2020-09-07 15:46:16.618,Role 5,1.0,5.0
932,B,ABC-000001,2020-09-07 17:03:42.606,2020-09-07 17:03:37.461,Role 5,3.0,5.0
932,E,ABC-000001,2020-09-07 19:28:47.406,2020-09-07 19:26:18.037,Role 5,9.0,5.0
932,F,ABC-000001,2020-09-07 19:31:00.106,2020-09-07 19:28:47.406,Role 5,10.0,5.0
932,C,ABC-000001,2020-09-07 19:34:25.262,2020-09-07 19:31:00.106,Role 5,5.0,5.0
932,D,ABC-000001,2020-09-07 19:40:40.281,2020-09-07 19:34:25.262,Role 5,7.0,5.0
932,H,ABC-000001,2020-09-07 19:51:07.228,2020-09-07 19:40:40.281,Role 5,12.0,5.0
932,G,ABC-000001,2020-09-07 19:55:55.982,2020-09-07 19:51:07.228,Role 5,11.0,5.0
932,I,ABC-000001,2020-09-07 21:06:14.303,2020-09-07 21:05:14.303,Role 5,13.0,5.0
932,J,ABC-000001,2020-09-07 23:01:51.692,2020-09-07 22:42:22.719,Role 5,14.0,5.0
932,K,ABC-000001,2020-09-08 03:29:33.457,2020-09-08 03:29:31.457,Role 5,15.0,5.0
932,O,ABC-000001,2020-09-08 03:47:34.078,2020-09-08 03:44:41.071,Role 5,19.0,5.0
932,BB,MNO-000002,2020-09-08 04:05:07.104,2020-09-08 03:47:34.078,Role 3,4.0,3.0
932,CC,MNO-000001,2020-09-08 06:17:30.153,2020-09-08 04:05:07.104,Role 3,6.0,3.0
932,DD,MNO-000003,2020-09-08 06:19:02.772,2020-09-08 06:17:30.153,Role 3,8.0,3.0
932,R,DEF-000001,2020-09-08 07:20:01.660,2020-09-08 06:19:02.772,Role 2,22.0,2.0
932,S,DEF-000001,2020-09-08 07:26:25.989,2020-09-08 07:20:01.660,Role 2,23.0,2.0
932,T,DEF-000001,2020-09-08 07:32:30.483,2020-09-08 07:28:58.577,Role 2,24.0,2.0
934,A,ABC-000001,2020-09-07 20:33:47.693,2020-09-07 20:32:16.843,Role 5,1.0,5.0
934,B,ABC-000001,2020-09-07 21:30:16.591,2020-09-07 21:15:53.870,Role 5,3.0,5.0
934,E,ABC-000001,2020-09-08 00:05:48.129,2020-09-07 23:58:25.277,Role 5,9.0,5.0
934,F,ABC-000001,2020-09-08 00:08:00.847,2020-09-08 00:05:48.129,Role 5,10.0,5.0
934,C,ABC-000001,2020-09-08 00:14:21.568,2020-09-08 00:08:00.847,Role 5,5.0,5.0
934,D,ABC-000001,2020-09-08 00:21:56.970,2020-09-08 00:14:21.568,Role 5,7.0,5.0
934,H,ABC-000001,2020-09-08 00:51:49.511,2020-09-08 00:21:56.970,Role 5,12.0,5.0
934,G,ABC-000001,2020-09-08 01:01:38.312,2020-09-08 00:51:49.511,Role 5,11.0,5.0
934,I,ABC-000001,2020-09-08 03:31:33.457,2020-09-08 03:30:33.457,Role 5,13.0,5.0
934,J,ABC-000001,2020-09-08 04:12:22.820,2020-09-08 04:08:11.827,Role 5,14.0,5.0
934,K,ABC-000001,2020-09-08 05:00:16.638,2020-09-08 05:00:14.638,Role 5,15.0,5.0
934,O,ABC-000001,2020-09-08 05:22:30.587,2020-09-08 05:10:48.855,Role 5,19.0,5.0
934,BB,MNO-000003,2020-09-08 05:26:42.496,2020-09-08 05:22:30.587,Role 3,4.0,3.0
934,CC,MNO-000002,2020-09-08 07:08:28.687,2020-09-08 05:26:42.496,Role 3,6.0,3.0
934,DD,MNO-000001,2020-09-08 07:13:45.300,2020-09-08 07:08:28.687,Role 3,8.0,3.0
934,R,DEF-000003,2020-09-08 08:37:28.648,2020-09-08 07:13:45.300,Role 2,22.0,2.0
934,S,DEF-000002,2020-09-08 09:11:26.906,2020-09-08 08:37:28.648,Role 2,23.0,2.0
